name,is_male,is_fictional,age,is_married,is_turkish,from_movie,from_anime,from_tv_series,is_politician,is_actor,is_singer,is_sportsman,is_historical,popularity_score,height_cm,has_children,is_alive,birth_year,category,nationality,has_beard,wears_glasses,is_football_player,is_rapper,is_youtuber,known_for,is_director,is_model,is_comedian,is_tv_host,is_villain,is_superhero,burc,likes_strawberry_milk,has_dog,has_cat,favorite_food,spotify_listeners_million,played_for_galatasaray,played_for_fenerbahce,played_for_besiktas,played_for_real_madrid,won_ballon_dor,won_oscar,won_grammy,divorced,has_famous_partner,is_bald,has_tattoo,known_for_80s
Wario,1,1,0,0,0,0,0,0,0,0,0,0,0,88,150,0,1,0,Oyun Karakteri,Kurgusal,0,0,0,0,0,"Nintendo, sarı mor kıyafet, açgözlü Mario rakibi",0,0,0,0,1,0,Kova,0,0,0,sütlaç,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Kisame Hoshigaki,1,1,0,0,0,0,1,0,0,0,0,0,0,82,195,0,1,0,Anime Karakteri,Kurgusal,0,0,0,0,0,"Naruto, Samehada kılıcı, köpekbalığı görünümlü Akatsuki üyesi",0,0,0,0,1,0,Başak,0,0,0,çikolata,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Hermes,1,1,0,0,0,1,0,1,0,0,0,0,0,94,170,0,1,0,Mitolojik Karakter,Mitolojik,0,0,0,0,0,"tanrıların habercisi, kanatlı sandalet, hırsızların koruyucusu",0,0,0,0,0,1,Koç,0,1,0,pizza,0.0,0,0,0,0,0,0,0,0,0,0,1,0
Kibritçi Kız,0,1,0,0,0,1,0,1,0,0,0,0,0,84,125,0,1,0,Masal Karakteri,Kurgusal,0,0,0,0,0,"soğukta kibrit satma, hayal görme, Andersen trajedisi",0,0,0,0,0,0,Akrep,0,0,1,patates kızartması,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Horrid Henry,1,1,0,0,0,1,0,1,0,0,0,0,0,80,130,0,1,0,Çocuk Kitabı Karakteri,Kurgusal,0,0,0,0,0,"Yaramaz Henry, okul ve aile yaramazlıkları, İngiliz çocuk kitapları",0,0,0,0,0,0,İkizler,0,0,0,burger,0.0,0,0,0,0,0,0,0,0,0,1,1,0
M&M's Red,1,1,0,0,0,1,0,1,0,0,0,0,0,84,50,0,1,0,Maskot,Kurgusal,0,0,0,0,0,"kırmızı M&M karakteri, alaycı reklam kişiliği, çikolata maskotu",0,0,0,0,0,1,Boğa,0,0,1,ramen,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel Sánchez bilardo,1,0,52,0,0,0,0,0,0,0,0,1,0,78,176,0,1,1974,Sporcu,İspanyol,1,0,0,0,0,"3 bant bilardo, dünya şampiyonluğu, İspanyol karambol yıldızı",0,0,0,0,0,0,Kova,0,1,0,noodle,0.0,0,0,0,0,0,0,0,0,1,0,0,0
Nihal Ziyagil,0,1,0,0,0,0,0,1,0,0,0,0,0,86,165,0,1,0,Türk Dizi Karakteri,Kurgusal,0,0,0,0,0,"Aşk-ı Memnu, kırılgan genç kız, piyano ve romantik dram",0,0,0,0,0,0,Başak,1,0,0,çikolata,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Flash Lee Young-ho,1,0,34,0,0,0,0,0,0,0,0,1,0,82,175,1,1,1992,E-sporcu,Güney Koreli,1,0,0,0,0,"StarCraft Brood War, Terran dominasyonu, mekanik üstünlük",0,0,0,0,0,0,Terazi,0,0,0,ramen,0.0,0,0,0,0,0,0,0,0,0,0,1,0
Zed,1,1,0,0,0,0,0,0,0,0,0,0,0,88,180,0,1,0,Oyun Karakteri,Kurgusal,0,0,0,0,0,"League of Legends, gölge ninjası, death mark kombosu",0,0,0,0,1,1,Yengeç,0,0,1,kurabiye,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Nappa,1,1,0,0,0,0,1,0,0,0,0,0,0,82,208,0,1,0,Anime Karakteri,Kurgusal,0,1,0,0,0,"Dragon Ball, kel Saiyan savaşçı, Vegeta'nın eski ortağı",0,0,0,0,1,0,Aslan,0,0,0,dondurma,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Krishna,1,1,0,0,0,1,0,1,0,0,0,0,0,94,175,0,1,0,Mitolojik Karakter,Mitolojik,0,1,0,0,0,"Mahabharata ve Bhagavad Gita, flüt, Arjuna'ya öğüt",0,0,0,0,0,1,Koç,0,1,0,pizza,0.0,0,0,0,0,0,0,0,0,0,0,1,0
Pied Piper,1,1,0,0,0,1,0,1,0,0,0,0,0,84,170,0,1,0,Masal Karakteri,Kurgusal,0,0,0,0,0,"Hamelin'in kavalcısı, fareleri götürme, çocukları kaybettirme",0,0,0,0,0,1,Terazi,0,1,0,elmalı turta,0.0,0,0,0,0,0,0,0,0,0,0,1,0
Diary of a Wimpy Kid Manny,1,1,0,0,0,1,0,1,0,0,0,0,0,78,80,0,1,0,Çocuk Kitabı Karakteri,Kurgusal,0,1,0,0,0,"Saftirik Greg'in küçük kardeşi, manipülatif bebek tavırları, aile mizahı",0,0,0,0,0,0,Koç,1,0,0,pizza,0.0,0,0,0,0,0,0,0,0,0,0,1,0
M&M's Yellow,1,1,0,0,0,1,0,1,0,0,0,0,0,84,50,0,1,0,Maskot,Kurgusal,0,0,0,0,0,"sarı M&M karakteri, saf komik reklam figürü, çikolata maskotu",0,0,0,0,0,1,Terazi,0,0,0,elmalı turta,0.0,0,0,0,0,0,0,0,0,0,0,1,0
Marco Zanetti,1,0,64,1,0,0,0,0,0,0,0,1,0,78,176,0,1,1962,Sporcu,İtalyan,0,0,0,0,0,"3 bant bilardo, Avrupa şampiyonlukları, zarif teknik",0,0,0,0,0,0,Başak,0,1,0,steak,0.0,0,0,0,0,0,0,0,0,0,1,0,1
Timsah Celil,1,1,0,0,0,0,0,1,0,0,0,0,0,86,180,0,1,0,Türk Dizi Karakteri,Kurgusal,0,0,0,0,0,"Kurtlar Vadisi, acımasız tetikçi, vadinin unutulmaz kötü adamlarından",0,0,0,0,1,0,Akrep,1,1,1,patates kızartması,0.0,0,0,0,0,0,0,0,0,0,0,0,0
GeT_RiGhT,1,0,36,1,0,0,0,0,0,0,0,1,0,82,180,0,1,1990,E-sporcu,İsveçli,0,0,0,0,0,"Ninjas in Pyjamas, CS:GO lurker efsanesi, 87-0 serisi",0,0,0,0,0,0,Başak,0,1,0,steak,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Akali,0,1,0,0,0,0,0,0,0,0,0,0,0,86,165,0,1,0,Oyun Karakteri,Kurgusal,0,0,0,0,0,"League of Legends, duman bombası, K/DA ninja yıldızı",0,0,0,0,0,1,İkizler,0,1,0,burger,0.0,0,0,0,0,0,0,0,0,0,0,1,0
Raditz,1,1,0,0,0,0,1,0,0,0,0,0,0,82,183,0,1,0,Anime Karakteri,Kurgusal,0,0,0,0,0,"Dragon Ball, Goku'nun ağabeyi, Saiyan istilası başlangıcı",0,0,0,0,1,0,Kova,0,1,0,sütlaç,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Çirkin Ördek Yavrusu,1,1,0,0,0,1,0,1,0,0,0,0,0,84,40,0,1,0,Masal Karakteri,Kurgusal,0,0,0,0,0,"kuğuya dönüşme, dışlanma ve güzelleşme, Andersen masalı",0,0,0,0,0,0,Balık,0,1,0,waffle,0.0,0,0,0,0,0,0,0,0,0,0,0,0
George Beard,1,1,0,0,0,1,0,1,0,0,0,0,0,78,135,0,1,0,Çocuk Kitabı Karakteri,Kurgusal,0,0,0,0,0,"Captain Underpants, çizgi roman yapan çocuk, Harold ile şaka planları",0,0,0,0,0,0,Akrep,0,0,1,patates kızartması,0.0,0,0,0,0,0,0,0,0,0,1,0,0
Mr. Clean,1,1,0,0,0,1,0,1,0,0,0,0,0,84,185,0,1,0,Maskot,Kurgusal,0,1,0,0,0,"temizlik ürünü maskotu, kel beyaz tişörtlü adam, parlak temizlik imajı",0,0,0,0,0,1,Yay,0,1,0,bal,0.0,0,0,0,0,0,0,0,0,0,0,1,0
Zülkarneyn,1,0,0,0,0,0,0,0,1,0,0,0,1,86,0,0,0,0,Dini/Tarihî Figür,Tarihî,1,0,0,0,0,"Kehf suresi anlatısı, set inşası, Yecüc-Mecüc kıssası",0,0,0,0,0,0,Kova,0,1,0,noodle,0.0,0,0,0,0,0,0,0,0,1,1,0,0
Tayfun Taşdemir,1,0,51,1,1,0,0,0,0,0,0,1,0,78,176,0,1,1975,Sporcu,Türk,1,0,0,0,0,"3 bant bilardo, dünya kupası başarıları, Türk bilardo milli sporcusu",0,0,0,0,0,0,Yay,0,0,0,döner,0.0,0,0,0,0,0,0,0,0,0,0,1,0
Miracle- Amer Al-Barkawi,1,0,29,0,0,0,0,0,0,0,0,1,0,82,175,0,1,1997,E-sporcu,Ürdünlü-Polonyalı,1,0,0,0,0,"Dota 2 mekanik deha, Invoker oyunları, Team Liquid zaferi",0,0,0,0,0,0,Kova,1,1,0,noodle,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Bowser Jr.,1,1,0,0,0,0,0,0,0,0,0,0,0,86,120,0,1,0,Oyun Karakteri,Kurgusal,0,0,0,0,0,"Super Mario, fırçalı küçük kötü çocuk, Bowser'ın oğlu",0,0,0,0,1,0,Aslan,0,1,0,dondurma,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Tien Shinhan,1,1,0,0,0,0,1,0,0,0,0,0,0,82,187,0,1,0,Anime Karakteri,Kurgusal,0,0,0,0,0,"Dragon Ball, üç gözlü savaşçı, Kikoho tekniği",0,0,0,0,0,1,Başak,0,1,0,çikolata,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Odysseus,1,1,0,0,0,1,0,1,0,0,0,0,0,94,180,0,1,0,Mitolojik Karakter,Mitolojik,0,0,0,0,0,"Odysseia yolculuğu, Truva atı zekâsı, Ithaka'ya dönüş",0,0,0,0,0,0,Balık,0,0,0,waffle,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Beanstalk Giant,1,1,0,0,0,1,0,1,0,0,0,0,0,82,300,0,1,0,Masal Karakteri,Kurgusal,0,1,0,0,0,"Jack'in fasulye sırığındaki devi, fee-fi-fo-fum repliği",0,0,0,0,1,1,Yay,0,0,0,bal,0.0,0,0,0,0,0,0,0,0,0,0,1,0
Harold Hutchins,1,1,0,0,0,1,0,1,0,0,0,0,0,78,135,0,1,0,Çocuk Kitabı Karakteri,Kurgusal,0,1,0,0,0,"Captain Underpants, George'un dostu, çizim ve okul şakaları",0,0,0,0,0,0,Yay,0,1,0,bal,0.0,0,0,0,0,0,0,0,0,0,0,1,0
Pillsbury Doughboy,1,1,0,0,0,1,0,1,0,0,0,0,0,84,80,0,1,0,Maskot,Kurgusal,0,0,0,0,0,"hamur adam maskotu, karnına basınca gülme, fırın ürünleri reklamı",0,0,0,0,0,1,Akrep,0,0,1,patates kızartması,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Calut,1,0,0,1,0,0,0,0,0,0,0,1,1,84,0,0,0,0,Dini/Tarihî Figür,Filistinli,0,0,0,0,0,"Hz. Davud tarafından yenilmesi, dev savaşçı anlatısı, Talut kıssası",0,0,0,0,0,0,Boğa,1,1,1,sushi,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Murat Naci Çoklu,1,0,52,0,1,0,0,0,0,0,0,1,0,76,176,0,1,1974,Sporcu,Türk,1,0,0,0,0,"3 bant bilardo, Avrupa ve dünya kupası başarıları, milli sporcu",0,0,0,0,0,0,Kova,0,0,0,pide,0.0,0,0,0,0,0,0,0,0,0,1,0,0
Çaycı Hüseyin karakteri,1,1,0,0,0,0,0,1,0,0,0,0,0,86,130,0,1,0,Türk Dizi Karakteri,Kurgusal,0,0,0,0,0,"Çocuklar Duymasın, çaycı tiplemesi, 'havuç' çevresi sitcom mizahı",0,0,0,0,0,0,Akrep,0,0,1,patates kızartması,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Rekkles,1,0,30,1,0,0,0,0,0,0,0,1,0,82,181,0,1,1996,E-sporcu,İsveçli,0,0,0,0,0,"Fnatic ADC, Avrupa LoL ikonu, disiplinli oyun",0,0,0,0,0,0,Boğa,1,0,1,sushi,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Chell Portal,0,1,0,0,0,0,0,0,0,0,0,0,0,86,170,0,1,0,Oyun Karakteri,Kurgusal,0,0,0,0,0,"Portal, sessiz test deneği, portal silahı ve Aperture Science",0,0,0,0,0,0,Terazi,0,0,0,elmalı turta,0.0,0,0,0,0,0,0,0,0,0,0,1,0
Hidan,1,1,0,0,0,0,1,0,0,0,0,0,0,80,177,0,1,0,Anime Karakteri,Kurgusal,0,0,0,0,0,"Naruto, ölümsüz Jashin ritüelleri, tırpanlı Akatsuki",0,0,0,0,1,0,Aslan,1,0,0,dondurma,0.0,0,0,0,0,0,0,0,0,0,1,0,0
Osiris,1,1,0,0,0,1,0,1,0,0,0,0,0,94,185,0,1,0,Mitolojik Karakter,Mitolojik,0,0,0,0,0,"ölüm ve diriliş tanrısı, Set tarafından parçalanma, yeraltı yargısı",0,0,0,0,0,1,Oğlak,0,0,1,muz,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Geppetto,1,1,0,0,0,1,0,1,0,0,0,0,0,82,160,0,1,0,Masal Karakteri,Kurgusal,0,1,0,0,0,"Pinokyo'nun ustası, kuklayı yapan marangoz, baba figürü",0,0,0,0,0,0,Koç,1,1,0,pizza,0.0,0,0,0,0,0,0,0,0,0,0,1,0
Kral Küçük Prens,1,1,0,0,0,1,0,1,0,0,0,0,0,78,150,0,1,0,Çocuk Kitabı Karakteri,Kurgusal,0,0,0,0,0,"Küçük Prens gezegeni, hükmetme takıntısı, yalnız kral",0,0,0,0,0,1,Balık,0,1,0,waffle,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Cap'n Crunch,1,1,0,0,0,1,0,1,0,0,0,0,0,82,100,0,1,0,Maskot,Kurgusal,0,0,0,0,0,"kahvaltılık gevrek kaptanı, mavi denizci üniforması, çocuk reklamları",0,0,0,0,0,1,Koç,0,0,0,pizza,0.0,0,0,0,0,0,0,0,0,0,0,1,0
Hz. Yahya,1,0,0,1,0,0,0,0,0,0,0,0,1,84,0,0,0,0,Dini/Tarihî Figür,İbrani,1,0,0,0,0,"vaftizci anlatısı, zühd hayatı, peygamber kıssası",0,0,0,0,0,0,Koç,0,1,0,pizza,0.0,0,0,0,0,0,0,0,0,1,0,1,0
Lütfi Çenet,1,0,46,0,1,0,0,0,0,0,0,1,0,72,176,0,1,1980,Sporcu,Türk,1,0,0,0,0,"3 bant bilardo, milli takım başarıları, karambol disiplini",0,0,0,0,0,0,İkizler,1,1,0,lahmacun,0.0,0,0,0,0,0,0,0,0,1,0,1,0
İskender Baba,1,1,0,0,0,0,0,1,0,0,0,0,0,86,175,0,1,0,Türk Dizi Karakteri,Kurgusal,0,0,0,0,0,"Leyla ile Mecnun, taksici baba, mahalle sıcaklığı",0,0,0,0,0,0,İkizler,1,1,0,burger,0.0,0,0,0,0,0,0,0,0,0,0,1,0
ShowMaker,1,0,26,1,0,0,0,0,0,0,0,1,0,82,175,0,1,2000,E-sporcu,Güney Koreli,0,0,0,0,0,"DAMWON KIA orta koridoru, Worlds 2020, carry performansları",0,0,0,0,0,0,Boğa,0,0,1,sushi,0.0,0,0,0,0,0,0,0,0,0,1,0,0
Duke Nukem,1,1,0,0,0,0,0,0,0,0,0,0,0,86,190,0,1,0,Oyun Karakteri,Kurgusal,0,0,0,0,0,"Duke Nukem, güneş gözlüğü ve tek satırlık replikler, 90'lar FPS maskotu",0,0,0,0,0,0,Boğa,0,1,1,ramen,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Konan,0,1,0,0,0,0,1,0,0,0,0,0,0,80,169,0,1,0,Anime Karakteri,Kurgusal,0,0,0,0,0,"Naruto, kâğıt jutsuları, Akatsuki'nin mavi saçlı üyesi",0,0,0,0,0,0,Balık,0,0,0,waffle,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Vishnu,1,1,0,0,0,1,0,1,0,0,0,0,0,94,180,0,1,0,Mitolojik Karakter,Mitolojik,0,0,0,0,0,"koruyucu tanrı, avatarlar, kozmik düzen",0,0,0,0,0,1,Boğa,1,1,1,ramen,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Mavi Sakal,1,1,0,0,0,1,0,1,0,0,0,0,0,82,175,0,1,0,Masal Karakteri,Kurgusal,0,0,0,0,0,"yasak oda, öldürülen eşler, karanlık Fransız masalı",0,0,0,0,0,1,Oğlak,0,0,1,muz,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Thea Stilton,0,1,0,0,0,1,0,1,0,0,0,0,0,78,90,0,1,0,Çocuk Kitabı Karakteri,Kurgusal,0,0,0,0,0,"Geronimo Stilton'un kız kardeşi, macera gazeteciliği, Thea Sisters",0,0,0,0,0,0,Yengeç,0,1,1,kurabiye,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Energizer Bunny,1,1,0,0,0,1,0,1,0,0,0,0,0,82,70,0,1,0,Maskot,Kurgusal,0,0,0,0,0,"pembe oyuncak tavşan, bitmeyen pil reklamı, davul çalma",0,0,0,0,0,1,Akrep,0,1,1,patates kızartması,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Hz. Zekeriya,1,0,0,1,0,0,0,0,0,0,0,0,1,84,0,0,0,0,Dini/Tarihî Figür,İbrani,1,0,0,0,0,"ileri yaşta evlat duası, Hz. Yahya'nın babası, mabed anlatısı",0,0,0,0,0,0,Aslan,0,0,0,taco,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Adnan Yüksel bilardo,1,0,64,0,1,0,0,0,0,0,0,1,0,70,176,0,1,1962,Sporcu,Türk,0,0,0,0,0,"3 bant bilardo, milli sporcu, Türkiye karambol camiası",0,0,0,0,0,0,Balık,1,0,0,iskender,0.0,0,0,0,0,0,0,0,0,0,0,0,1
Abdülhey Çoban,1,1,0,0,0,0,0,1,0,0,0,0,0,84,175,0,1,0,Türk Dizi Karakteri,Kurgusal,0,0,0,0,0,"Kurtlar Vadisi, sessiz güçlü adam, Polat'ın ekibi",0,0,0,0,0,0,Koç,1,0,0,pizza,0.0,0,0,0,0,0,0,0,0,0,0,1,0
SonicFox,1,0,28,1,0,0,0,0,0,0,0,1,0,82,175,0,1,1998,E-sporcu,Amerikalı,0,0,0,0,0,"Mortal Kombat ve çoklu dövüş oyunları, Evo şampiyonlukları, tilki kulaklı imaj",0,0,0,0,0,0,Başak,0,0,0,steak,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Isabelle Animal Crossing,0,1,0,0,0,0,0,0,0,0,0,0,0,86,120,0,1,0,Oyun Karakteri,Kurgusal,0,0,0,0,0,"Animal Crossing, belediye asistanı köpek, sevimli bürokrasi",0,0,0,0,0,0,Akrep,0,0,1,patates kızartması,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Sasori,1,1,0,0,0,0,1,0,0,0,0,0,0,80,164,0,1,0,Anime Karakteri,Kurgusal,0,0,0,0,0,"Naruto, kukla ustası, insan kuklaları, Akatsuki üyesi",0,0,0,0,1,0,Boğa,0,1,1,ramen,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Ares,1,1,0,0,0,1,0,1,0,0,0,0,0,92,185,0,1,0,Mitolojik Karakter,Mitolojik,0,0,0,0,0,"savaş tanrısı, vahşi mücadele, Afrodit hikâyeleri",0,0,0,0,0,1,Balık,0,1,0,waffle,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Parmak Çocuk,1,1,0,0,0,1,0,1,0,0,0,0,0,82,20,0,1,0,Masal Karakteri,Kurgusal,0,0,0,0,0,"çok küçük kahraman, devden kaçma, masal zekâsı",0,0,0,0,0,0,Oğlak,0,0,1,muz,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Ayşegül'ün Köpeği Patapuf,1,1,0,0,0,1,0,1,0,0,0,0,0,76,30,0,1,0,Çocuk Kitabı Karakteri,Kurgusal,0,0,0,0,0,"Ayşegül kitapları, küçük köpek dost, çocuk maceraları",0,0,0,0,0,1,Oğlak,1,0,1,muz,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Grimace,1,1,0,0,0,1,0,1,0,0,0,0,0,82,160,0,1,0,Maskot,Kurgusal,0,1,0,0,0,"McDonald's mor maskotu, milkshake çağrışımı, internet meme dönüşü",0,0,0,0,0,1,Koç,0,0,0,pizza,0.0,0,0,0,0,0,0,0,0,0,0,1,0
Talut,1,0,0,0,0,0,0,0,1,0,0,0,1,82,0,0,0,0,Dini/Tarihî Figür,İbrani,1,0,0,0,0,"Calut'a karşı ordu, nehir imtihanı, kral figürü",0,0,0,0,0,0,Terazi,0,1,0,ramen,0.0,0,0,0,0,0,0,0,1,0,0,1,0
Hüsnü Çoban,1,1,0,0,0,0,0,1,0,0,0,0,0,84,175,0,1,0,Türk Dizi Karakteri,Kurgusal,0,1,0,0,0,"Arka Sokaklar, kalabalık aile babası, komik polis karakteri",0,0,0,0,0,0,Yay,0,0,0,bal,0.0,0,0,0,0,0,0,0,0,0,0,1,0
Stewie2K,1,0,28,0,0,0,0,0,0,0,0,1,0,82,168,1,1,1998,E-sporcu,Amerikalı,1,0,0,0,0,"CS:GO Cloud9 Major, agresif entry stili, Kuzey Amerika FPS ikonu",0,0,0,0,0,0,Terazi,1,1,0,ramen,0.0,0,0,0,0,0,0,0,0,1,0,1,0
Lux,0,1,0,0,0,0,0,0,0,0,0,0,0,86,165,0,1,0,Oyun Karakteri,Kurgusal,0,0,0,0,0,"League of Legends, ışık büyücüsü, Demacia prensesi",0,0,0,0,0,1,Boğa,0,0,1,ramen,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Akamaru,1,1,0,0,0,0,1,0,0,0,0,0,0,78,60,0,1,0,Anime Karakteri,Kurgusal,0,0,0,0,0,"Naruto, Kiba'nın ninja köpeği, ortak jutsu saldırıları",0,0,0,0,0,0,Kova,0,0,0,sütlaç,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Artemis,0,1,0,0,0,1,0,1,0,0,0,0,0,92,170,0,1,0,Mitolojik Karakter,Mitolojik,0,0,0,0,0,"av ve ay tanrıçası, yay ve ok, bakire tanrıça",0,0,0,0,0,1,Başak,0,1,0,çikolata,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Üç Küçük Domuz Pratik Domuz,1,1,0,0,0,1,0,1,0,0,0,0,0,82,70,0,1,0,Masal Karakteri,Kurgusal,0,0,0,0,0,"tuğla ev yapan domuz, kötü kurda karşı en akıllı kardeş",0,0,0,0,0,1,Boğa,0,0,1,ramen,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Mr. Gruber,1,1,0,0,0,1,0,1,0,0,0,0,0,74,165,0,1,0,Çocuk Kitabı Karakteri,Kurgusal,0,0,0,0,0,"Paddington, antikacı dost, Portobello Road bilgeliği",0,0,0,0,0,0,Yay,0,0,0,bal,0.0,0,0,0,0,0,0,0,0,0,0,1,0
Jollibee,1,1,0,0,0,1,0,1,0,0,0,0,0,82,120,0,1,0,Maskot,Kurgusal,0,0,0,0,0,"Filipinli fast food arı maskotu, kırmızı ceket, global pop kültür figürü",0,0,0,0,0,1,İkizler,1,0,0,burger,0.0,0,0,0,0,0,0,0,0,0,0,1,0
Samiri,1,0,0,1,0,0,0,0,0,0,0,0,1,80,0,0,0,0,Dini/Tarihî Figür,İbrani,0,0,0,0,0,"altın buzağı anlatısı, Musa kavmi imtihanı, sapkınlık figürü",0,0,0,0,0,0,Boğa,0,0,1,sushi,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Kenan Birkan,1,1,0,0,0,0,0,1,0,0,0,0,0,84,180,0,1,0,Türk Dizi Karakteri,Kurgusal,0,0,0,0,0,"Ezel, güçlü iş adamı düşman, manipülasyon ve servet",0,0,0,0,1,0,Yay,0,0,0,bal,0.0,0,0,0,0,0,0,0,0,0,0,1,0
Ana Dota 2,0,0,27,0,0,0,0,0,0,0,0,1,0,80,175,0,1,1999,E-sporcu,Avustralyalı,0,0,0,0,0,"OG carry, iki TI şampiyonluğu, sessiz oyun stili",0,0,0,0,0,0,Kova,1,0,0,noodle,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Princess Daisy,0,1,0,0,0,0,0,0,0,0,0,0,0,86,165,0,1,0,Oyun Karakteri,Kurgusal,0,0,0,0,0,"Super Mario, Sarasaland prensesi, turuncu elbiseli enerjik karakter",0,0,0,0,0,0,Oğlak,0,1,1,muz,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Bulma'nın Babası Dr. Brief,1,1,0,0,0,0,1,0,0,0,0,0,0,78,170,0,1,0,Anime Karakteri,Kurgusal,0,0,0,0,0,"Dragon Ball, Capsule Corp kurucusu, kapsül teknolojisi mucidi",0,0,0,0,0,0,Balık,0,0,0,waffle,0.0,0,0,0,0,0,0,0,0,0,1,0,0
Freya,0,1,0,0,0,1,0,1,0,0,0,0,0,92,170,0,1,0,Mitolojik Karakter,Mitolojik,0,0,0,0,0,"aşk ve savaş tanrıçası, Brísingamen kolyesi, Valkyrie bağlantısı",0,0,0,0,0,1,Balık,0,0,0,waffle,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Mavi Peri,0,1,0,0,0,1,0,1,0,0,0,0,0,80,160,0,1,0,Masal Karakteri,Kurgusal,0,0,0,0,0,"Pinokyo, gerçek çocuk dileği, sihirli iyilik figürü",0,0,0,0,1,0,Boğa,0,0,1,ramen,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Creepella von Cacklefur,0,1,0,0,0,1,0,1,0,0,0,0,0,72,90,0,1,0,Çocuk Kitabı Karakteri,Kurgusal,0,1,0,0,0,"Geronimo Stilton korku evreni, gotik fare karakter, Cacklefur ailesi",0,0,0,0,0,0,Aslan,0,0,0,dondurma,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Mr. Peanut,1,1,0,0,0,1,0,1,0,0,0,0,0,82,120,0,1,0,Maskot,Kurgusal,0,0,0,0,0,"Planters yer fıstığı maskotu, monokl ve baston, Amerikan reklam ikonu",0,0,0,0,0,1,İkizler,1,1,0,burger,0.0,0,0,0,0,0,0,0,0,0,0,1,0
Haman,1,0,0,1,0,0,0,0,1,0,0,0,1,78,0,0,0,0,Dini/Tarihî Figür,Mısırlı,0,0,0,0,0,"Firavun çevresi, kule yapma anlatısı, Musa kıssası figürü",0,0,0,0,0,0,Başak,0,1,0,steak,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Makbule Kıral,0,1,0,0,0,0,0,1,0,0,0,0,0,84,160,0,1,0,Türk Dizi Karakteri,Kurgusal,0,0,0,0,0,"Avrupa Yakası, köylü aksanlı kuzen, Burhan Altıntop takıntısı",0,0,0,0,0,0,Yay,1,0,0,bal,0.0,0,0,0,0,0,0,0,0,0,0,1,0
Hungrybox,1,0,33,0,0,0,0,0,0,0,0,1,0,80,178,1,1,1993,E-sporcu,Amerikalı,1,0,0,0,0,"Super Smash Bros. Melee, Jigglypuff oyunu, clutch pop-off'ları",0,0,0,0,0,0,Terazi,1,0,0,ramen,0.0,0,0,0,0,0,0,0,0,0,0,1,0
Reaper Overwatch,1,1,0,0,0,0,0,0,0,0,0,0,0,86,185,0,1,0,Oyun Karakteri,Kurgusal,0,0,0,0,0,"Overwatch, çift pompalı tüfek, death blossom ultimate",0,0,0,0,1,1,İkizler,0,0,0,burger,0.0,0,0,0,0,0,0,0,0,0,0,1,0
Iruka Umino,1,1,0,0,0,0,1,0,0,0,0,0,0,78,178,0,1,0,Anime Karakteri,Kurgusal,0,0,0,0,0,"Naruto, Naruto'nun ilk öğretmeni, ramen sahnesi ve kabul duygusu",0,0,0,0,0,0,Aslan,0,1,0,dondurma,0.0,0,0,0,0,0,0,0,0,0,0,0,0
